# sources (priority): gbif,ncbi
# gbif: https://api.gbif.org/v1 (species/match + vernacularNames); langs=eng
# ncbi: NCBI Taxonomy taxdump (https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdmp.zip)
# retrieved: 2026-08-18
organism_id	scientific_name	chosen_source	display_common_name	gbif_accepted_name	gbif_usageKey	gbif_rank	gbif_matchType	ncbi_taxid	all_common_names
Organism_13413	Polypodium virginianum	gbif	rock polypody	Polypodium virginianum L.	5274950	SPECIES	EXACT	872808	gbif:eng:American Polypody; gbif:eng:American Wall Fern; gbif:eng:American Wall Fern; gbif:eng:American wall fern; gbif:eng:American wall fern; gbif:eng:Rock Polypody; gbif:eng:Rock Polypody; gbif:eng:Rock Polypody; gbif:eng:Virginia polypody; gbif:eng:Virginia rock polypody; gbif:eng:rock polypody; gbif:eng:rock polypody; gbif:eng:rockcap fern; gbif:eng:rock polypody; gbif:eng:American wall fern; gbif:eng:Common Polypody; gbif:eng:Common Polypody; gbif:eng:Common Rock Polypody; gbif:eng:Common Rock Polypody; gbif:eng:Polypody Fern; gbif:eng:Polypody Fern; gbif:eng:Rockcap Fern; gbif:eng:Rockcap Fern; gbif:eng:Virginia polypody; gbif:eng:Virginia rock polypody; gbif:eng:rockcap fern
Organism_43803	Psydrax livida	gbif	Bushveld Quar	Psydrax lividus (Hiern) Bridson	2893112	SPECIES	FUZZY	258755	gbif:eng:Bushveld Quar; gbif:eng:Bushveld Rock-Alder; gbif:eng:Common Canthium; gbif:eng:Green Quar; gbif:eng:Greentree Quar; gbif:eng:Greentwigs Quar; gbif:eng:Greentwigs-Tree
Organism_52522	Quercus petraea subsp. iberica	none		Quercus petraea subsp. iberica (Steven ex M.Bieb.) Krassiln.	2880289	SUBSPECIES	EXACT	524999	
Organism_45714	Rabdosia lasiocarpa	none		Rabdosia lasiocarpa (Hayata) H.Hara	5607202	SPECIES	EXACT	204130	
Organism_48359	Rubus foliolosus	none		Rubus L.	2988638	GENUS	HIGHERRANK	3049248	
Organism_12912	Rubus phoenicolasius	gbif	Japanese Wineberry	Rubus phoenicolasius Maxim.	2995149	SPECIES	EXACT	75085	gbif:eng:Hairy Bramble; gbif:eng:Hairy Bramble; gbif:eng:Japanese Wineberry; gbif:eng:Japanese Wineberry; gbif:eng:Japanese Wineberry; gbif:eng:Japanese Wineberry; gbif:eng:Japanese wineberry; gbif:eng:Japanese wineberry; gbif:eng:Japanese wineberry; gbif:eng:Purple-leaf Blackberry; gbif:eng:Purple-leaf Blackberry; gbif:eng:Wine Raspberry; gbif:eng:Wine Raspberry; gbif:eng:Wine Raspberry, Wineberry; gbif:eng:Wine Raspberry, Wineberry; gbif:eng:Wine raspberry; gbif:eng:Wine raspberry, Wineberry; gbif:eng:Wineberry; gbif:eng:Wineberry; gbif:eng:hairy bramble; gbif:eng:hairy bramble; gbif:eng:purple-leaf blackberry; gbif:eng:purple-leaf blackberry; gbif:eng:wine raspberry; gbif:eng:wine raspberry; gbif:eng:wine raspberry; gbif:eng:wineberry; gbif:eng:wineberry; gbif:eng:wineberry; gbif:eng:wineberry; gbif:eng:Japanese Wineberry; gbif:eng:wine raspberry; gbif:eng:Japanese wineberry; gbif:eng:wineberry; ncbi:-:duo xian xuan gou zi; ncbi:-:Japanese wineberry; ncbi:-:wineberry; ncbi:-:wine raspberry
Organism_31765	Rumex conglomeratus Murray	gbif	Clustered Dock	Rumex conglomeratus Murray	2888963	SPECIES	EXACT	242534	gbif:eng:Clustered Dock; gbif:eng:Clustered Dock; gbif:eng:Clustered Green Dock; gbif:eng:Clustered dock; gbif:eng:Clustered dock; gbif:eng:Clustered dock; gbif:eng:Dock; gbif:eng:Green Dock; gbif:eng:Sharp Dock; gbif:eng:clustered dock; gbif:eng:clustered dock; gbif:eng:clustered dock; gbif:eng:clustered green dock; gbif:eng:clustered green dock; gbif:eng:green dock; gbif:eng:green dock; gbif:eng:sharp dock; gbif:eng:sharp dock; gbif:eng:sharp dock; gbif:eng:smaller green dock; gbif:eng:Clustered Dock; gbif:eng:clustered dock; gbif:eng:Smaller Green Dock; gbif:eng:clustered green dock; gbif:eng:sharp dock; gbif:eng:smaller green dock; ncbi:-:clustered dock; ncbi:-:clustered green dock; ncbi:-:sharp dock
Organism_49076	Salvia lavanduloides	gbif	Lavender Leaf Sage	Salvia lavanduloides Kunth	7308690	SPECIES	EXACT	392669	gbif:eng:Lavender Leaf Sage
Organism_50495	Senecio adenophyllus	none		Senecio adenophyllus Meyen & Walp.	3108780	SPECIES	EXACT	2841764	
Organism_45719	Senecio halimifolius	gbif	Tobacco Ragwort	Senecio halimifolius L.	3107381	SPECIES	EXACT	1641238	gbif:eng:Tobacco Ragwort
Plant_Solanum_toxicarum	Solanum toxicarum	none		Solanum toxicarum Rich.	2930289	SPECIES	EXACT	4107	
Organism_4936	Sophora subprostrata	none		Sophora subprostrata Chun & H.Y.Chen	2958967	SPECIES	EXACT	3896	
Organism_3799	Suregada multiflora	none		Suregada multiflora (A.Juss.) Baill.	3054898	SPECIES	EXACT	3979	
Organism_49759	Teucrium betonicum	gbif	Betony	Teucrium betonicum L'Hér.	3898359	SPECIES	EXACT	1209843	gbif:eng:Betony; gbif:eng:Madeira Germander
Organism_49195	Vitex quinata	none		Vitex quinata (Lour.) F.N.Williams	8276186	SPECIES	EXACT	167923	
Plant_Acacia_lemmoni	Acacia lemmoni	none		Acacia lemmonii Rose	2981052	SPECIES	FUZZY	3808	
Organism_48492	Aconitum likiangense	none		Aconitum likiangense F.H.Chen & Y.Liu	3923530	SPECIES	EXACT	49188	
Organism_10042	Acronychia laurifolia	none		Acronychia laurifolia Blume	3836782	SPECIES	EXACT	43714	
Organism_2509	Alliaria petiolata	gbif	Garlic Mustard	Alliaria petiolata (M.Bieb.) Cavara & Grande	5376075	SPECIES	EXACT	126270	gbif:eng:Garlic Mustard; gbif:eng:Garlic Mustard; gbif:eng:Garlic Mustard; gbif:eng:Garlic mustard; gbif:eng:Garlic mustard; gbif:eng:Garlic mustard; gbif:eng:Hedge mustard; gbif:eng:Hedge-garlic; gbif:eng:Hedge-garlic; gbif:eng:Jack-by-the-hedge; gbif:eng:Jack-by-the-hedge; gbif:eng:garlic mustard; gbif:eng:garlic mustard; gbif:eng:garlic mustard; gbif:eng:hedge garlic; gbif:eng:hedge-garlic; gbif:eng:hedge-garlic; gbif:eng:jack-by-the-hedge; gbif:eng:jack-by-the-hedge; gbif:eng:Garlic Mustard; gbif:eng:garlic mustard; gbif:eng:hedge garlic; ncbi:-:garlic mustard
Organism_21064	Amphorogyne spicata	none		Amphorogyne spicata Stauffer & Hürl.	3789460	SPECIES	EXACT	2894829	
Organism_54750	Artemisia alba	gbif	White Mugwort	Artemisia alba Turra	3121088	SPECIES	EXACT	1227615	gbif:eng:White Mugwort
Organism_26199	Artemisia inculta	none		Artemisia inculta Sieber ex DC.	7827280	SPECIES	EXACT	72344	
Organism_10257	Arum maculatum	gbif	Lords-and-Ladies	Arum maculatum L.	5330580	SPECIES	EXACT	4458	gbif:eng:Adam-and-Eve; gbif:eng:Adam-and-Eve; gbif:eng:Cuckoo Pint; gbif:eng:Cuckoo-pint; gbif:eng:Jack-in-the-pulpit; gbif:eng:Lords-And-Ladies; gbif:eng:Lords-and-Ladies [Arum maculatum]; gbif:eng:Wake Robin; gbif:eng:Wild Arum; gbif:eng:cuckoo pint; gbif:eng:cuckoopint; gbif:eng:lords-and-ladies; gbif:eng:Lords-and-Ladies; gbif:eng:Cuckoo Pint; gbif:eng:Lords-And-Ladies; gbif:eng:Lords-and-ladies; gbif:eng:Wild Arum; ncbi:-:cuckoo-pint; ncbi:-:cuckoopint
Organism_11572	Athanasia dregeana	none		Athanasia dregeana (DC.) Harv.	3144419	SPECIES	EXACT	99033	
Organism_21775	Athrixia elata	gbif	Daisy-Tea Bush	Athrixia elata Sond.	3087100	SPECIES	EXACT	988334	gbif:eng:Daisy-Tea Bush; gbif:eng:Daisy-tea
Organism_12053	Bacopa monniera	none		Bacopa monniera	3736486	SPECIES	EXACT	263974	
Organism_16826	Boehmeria nivea	gbif	China-grass	Boehmeria nivea (L.) Gaudich.	2984359	SPECIES	EXACT	83906	gbif:eng:China-grass; gbif:eng:Chinese Grass; gbif:eng:Chinese grass; gbif:eng:Chinese silkplant; gbif:eng:Ramie; gbif:eng:Ramie Chinese grass; gbif:eng:Ramie chinese grass; gbif:eng:china-grass; gbif:eng:ramie; gbif:eng:rhea-fibre; ncbi:-:Chinese silk-plant; ncbi:-:ramie; ncbi:-:zhu ma
Organism_13152	Boswellia ovalifoliolata	none		Boswellia ovalifoliolata N.P.Balakr. & A.N.Henry	5636103	SPECIES	EXACT	613108	
Organism_2549	Calluna vulgaris	gbif	Common Heather	Calluna vulgaris (L.) Hull	2882482	SPECIES	EXACT	13385	gbif:eng:Common Heather; gbif:eng:Heather; gbif:eng:Heather; gbif:eng:Heather; gbif:eng:Heather; gbif:eng:Heather, Ling; gbif:eng:Heather, Ling; gbif:eng:Ling; gbif:eng:Ling; gbif:eng:Ling Heather; gbif:eng:Red-heath; gbif:eng:Red-heath; gbif:eng:Scotch Heather; gbif:eng:Scotch Heather; gbif:eng:Scotch heather; gbif:eng:Scotch heather; gbif:eng:Scots Heather; gbif:eng:Scots Heather; gbif:eng:Scots heather; gbif:eng:Scots heather; gbif:eng:Scottish heather; gbif:eng:autumn heather; gbif:eng:heather; gbif:eng:heather; gbif:eng:heather; gbif:eng:heather, ling; gbif:eng:ling; gbif:eng:ling; gbif:eng:ling; gbif:eng:red heather; gbif:eng:red-heath; gbif:eng:red-heath; gbif:eng:summer heather; gbif:eng:Common Heather; gbif:eng:Common Heather; gbif:eng:Heather; gbif:eng:Scottish Heather; gbif:eng:Scottish Heather; gbif:eng:Scottish heather; gbif:eng:Common Heather; gbif:eng:Ling; gbif:eng:Ling; gbif:eng:Red Heather; gbif:eng:Red Heather; gbif:eng:Scotch heather; gbif:eng:heather; gbif:eng:ling; gbif:eng:red heather; ncbi:-:common heather; ncbi:-:heather flower
Organism_24284	Calpurnia aurea	gbif	Wild Laburnum	Calpurnia aurea (Aiton) Benth.	2956417	SPECIES	EXACT	53848	gbif:eng:Cape Golden-Pea; gbif:eng:Wild Laburnum; gbif:eng:Wild Laburnum
Organism_5161	Capsicum annum L.	none		Capsicum L.	2932937	GENUS	HIGHERRANK	4071	ncbi:-:peppers
Organism_48499	Carpolobia glabrescens	none		Carpolobia glabrescens Hutch. & Dalziel	4049500	SPECIES	EXACT	174506	
Plant_Centaurea_musimomum	Centaurea musimomum	none		Centaurea musimomum Maire	3128809	SPECIES	EXACT	41503	
Organism_48501	Chaenorhinum villosum	none		Chaenorhinum villosum (L.) Lange	7332396	SPECIES	EXACT	208806	
Organism_47044	Chamaemelum fuscatum	gbif	Chamomile	Chamaemelum fuscatum (Gren. & Godr.) Vasc.	5391595	SPECIES	EXACT	179395	gbif:eng:Chamomile; gbif:eng:Dusky Dog-fennel; gbif:eng:Dusky Dogfennel; gbif:eng:dusky dogfenne; gbif:eng:dusky dogfennel
Organism_9628	Chromolaena arnottiana	none		Chromolaena arnottiana (Griseb.) R.M.King & H.Rob.	3142902	SPECIES	EXACT	3774199	
Organism_25507	Chrysosplenium oppositifolium	gbif	Opposite-leaved Golden-saxifrage	Chrysosplenium oppositifolium L.	7526486	SPECIES	EXACT	1155259	gbif:eng:Opposite-Leaved Golden-Saxifrage; gbif:eng:Opposite-leaved Golden-saxifrage; gbif:eng:opposite-leaved golden saxifrage; gbif:eng:Opposite-leaved Golden-saxifrage; gbif:eng:Opposite-Leaved Golden-Saxifrage
Organism_48334	Cinnamomum pedunculatum	ncbi	Japanese cinnamon	Magnoliopsida	220	CLASS	HIGHERRANK	2047775	ncbi:-:Japanese cinnamon; ncbi:-:tian zhu gui; ncbi:-:yabu-nikkei
Organism_29504	Cordyline indivisa	gbif	Broad-leaved Cabbage Tree	Cordyline indivisa (G.Forst.) Endl.	2766221	SPECIES	EXACT	2016532	gbif:eng:Broad-leaved Cabbage Tree; gbif:eng:Mountain Cabbage Tree; gbif:eng:Broad-leaved Cabbage Tree; gbif:eng:Mountain Cabbage Tree
Organism_6550	Corydalis claviculata	none		Corydalis claviculata (L.) DC.	5530746	SPECIES	EXACT	3463	
Organism_25178	Cratystylis conocephala	gbif	Bluebush Daisy	Cratystylis conocephala (F.Muell.) S.Moore	3098621	SPECIES	EXACT	125682	gbif:eng:Bluebush Daisy; gbif:eng:Greybush
Organism_5320	Curculigo pilosa	none		Curculigo pilosa (Schumach. & Thonn.) Engl.	2853006	SPECIES	EXACT	1037973	
Organism_16007	Dioscorea gracillima	none		Dioscorea gracillima Miq.	2754645	SPECIES	EXACT	64699	
Organism_8343	Diospyros virginiana	gbif	American persimmon	Diospyros virginiana L.	3032986	SPECIES	EXACT	13493	gbif:eng:American persimmon; gbif:eng:American persimmon; gbif:eng:Eastern Persimmon; gbif:eng:Simmon; gbif:eng:Sugar-plum; gbif:eng:Sugarplum; gbif:eng:common persimmon; gbif:eng:eastern persimmon; gbif:eng:persimmon; gbif:eng:persimmon; gbif:eng:possum apples; gbif:eng:possumwood; ncbi:-:American persimmon; ncbi:-:possum apple
Organism_7149	Dracaena cinnabari	gbif	Dragon's Blood Tree	Dracaena cinnabari Balf.f.	5304574	SPECIES	EXACT	1142948	gbif:eng:Dragon's Blood Tree; gbif:eng:Socotra dragontree; gbif:eng:Socotra dragontree; gbif:eng:Socotra dragontree; gbif:eng:dragon blood tree; gbif:eng:“Dragon’s Blood” Tree; gbif:eng:Dragon's Blood Tree
Organism_32206	Echinocystis lobata (Michx.) Torr. & A. Gray	gbif	wild cucumber	Echinocystis lobata (Michx.) Torr. & A.Gray	5331404	SPECIES	EXACT	252533	gbif:eng:Prickly-cucumber; gbif:eng:Prickly-cucumber; gbif:eng:Wild Balsam-apple; gbif:eng:Wild Balsam-apple; gbif:eng:Wild Balsamapple; gbif:eng:Wild Balsamapple; gbif:eng:Wild Cucumber; gbif:eng:Wild Cucumber; gbif:eng:Wild Mock-cucumber; gbif:eng:Wild Mock-cucumber; gbif:eng:Wild Mockcucumber; gbif:eng:Wild Mockcucumber; gbif:eng:Wild Mockcucumber; gbif:eng:Wild cucumber; gbif:eng:prickly cucumber; gbif:eng:prickly-cucumber; gbif:eng:prickly-cucumber; gbif:eng:wild balsam apple; gbif:eng:wild balsam apple; gbif:eng:wild balsam-apple; gbif:eng:wild balsam-apple; gbif:eng:wild cucumber; gbif:eng:wild cucumber; gbif:eng:wild cucumber; gbif:eng:wild mock cucumber; gbif:eng:wild mock-cucumber; gbif:eng:wild mockcucumber; gbif:eng:wild cucumber; gbif:eng:prickly cucumber; gbif:eng:wild balsam apple; gbif:eng:wild mock cucumber; ncbi:-:prickly cucumber; ncbi:-:wild balsam-apple; ncbi:-:wild cucumber
Organism_9048	Ephedra intermedia	none		Ephedra intermedia Schrenk & C.A.Mey.	2653256	SPECIES	EXACT	173278	
Organism_6330	Erythrina addisoniae	none		Erythrina addisoniae Hutch. & Dalziel	5349697	SPECIES	EXACT	2590682	
Organism_19106	Fagopyrum cymosum	gbif	Perennial Buckwheat	Fagopyrum cymosum (Trevir.) Meisn.	4036310	SPECIES	EXACT	62329	gbif:eng:Perennial Buckwheat; gbif:eng:Tall Buckwheat; gbif:eng:golden buckwheat; gbif:eng:tall buckwheat
Organism_44038	Garcinia oligantha	none		Garcinia oligantha Merr.	3713451	SPECIES	EXACT	3737652	
Organism_1991	Gnetum gnemon	gbif	Belinjau	Gnetum gnemon L.	2653133	SPECIES	EXACT	3382	gbif:eng:Belinjau; gbif:eng:Paddy Oats; gbif:eng:Spanish joint-fir; gbif:eng:Spanish joint-fir; gbif:eng:buko
Organism_50199	Gonotheca helianthoides	none		Gonotheca helianthoides (L.) Raf.	5405848	SPECIES	EXACT		
Organism_25315	Gunnera perpensa	gbif	River Pumpkin	Gunnera perpensa L.	3723634	SPECIES	EXACT	138603	gbif:eng:River Pumpkin; gbif:eng:Wild Ramenas; gbif:eng:Wild Rhubarb
Organism_52397	Gynura japonica	none		Gynura japonica (Thunb.) Juel	3139807	SPECIES	EXACT	1604314	
Organism_49739	Helichrysum asperum	gbif	Rough Everlasting	Helichrysum asperum (Thunb.) Hilliard & Burtt	3131766	SPECIES	EXACT	541157	gbif:eng:Rough Everlasting
Organism_2193	Ixeris repens A.Gray	gbif	Creeping beach ixeris	Ixeris repens (L.) A.Gray	3115554	SPECIES	EXACT	520761	gbif:eng:Creeping beach ixeris; ncbi:-:hamanigana
Organism_47859	Jacobaea maritima	gbif	Silver Ragwort	Jacobaea maritima (L.) Pelser & Meijden	5388595	SPECIES	EXACT	252537	gbif:eng:Dusty miller; gbif:eng:Silver Ragwort; gbif:eng:Silver Ragwort; gbif:eng:Silver ragwort; gbif:eng:dusty miller; gbif:eng:dusty-miller; gbif:eng:dusty-miller; gbif:eng:silver groundsel; gbif:eng:silver groundsel; gbif:eng:silver ragwort; gbif:eng:silver ragwort; gbif:eng:Silver Ragwort
Organism_29605	Jacquemontia paniculata var. paniculata	none		Jacquemontia paniculata var. paniculata	7427761	VARIETY	EXACT	2732478	
Organism_7538	Jasminum sambac	gbif	Arabian Jasmine	Jasminum sambac (L.) Aiton	7587215	SPECIES	EXACT	660624	gbif:eng:Arabian Jasmine; gbif:eng:Arabian jasmine; gbif:eng:Arabian jasmine; gbif:eng:Arabian jasmine; gbif:eng:Arabian jasmine; gbif:eng:Mogra; gbif:eng:Sambac jasmine; gbif:eng:Sambac jasmine; gbif:eng:arabian-jasmine; gbif:eng:arabian-jasmine; gbif:eng:tuscan-jasmine; gbif:eng:tuscan-jasmine; ncbi:-:Arabian jasmine
Organism_7290	Lamprolobium fruticosum	none		Lamprolobium fruticosum Benth.	2959524	SPECIES	EXACT	705551	
Organism_17024	Ligularia hodgsonii	none		Ligularia hodgsonii Hook.	5395405	SPECIES	EXACT	186955	
Organism_51455	Ligularia veitchiana	none		Ligularia veitchiana (Hemsl.) Greenm.	5395467	SPECIES	EXACT	262729	
Organism_24315	Lippia dulcis	gbif	Aztec Sweet Herb	Lippia dulcis Trevir.	2925416	SPECIES	EXACT	542674	gbif:eng:Aztec Sweet Herb
Organism_23255	Liquidambar orientalis	gbif	Oriental Sweetgum	Liquidambar orientalis Mill.	3152825	SPECIES	EXACT	63360	gbif:eng:Oriental Sweetgum; gbif:eng:Oriental sweet-gum; gbif:eng:Oriental sweet-gum; gbif:eng:Oriental sweetgum; gbif:eng:Turkish Sweetgum; gbif:eng:storax; gbif:eng:storax; gbif:eng:Oriental Sweetgum; ncbi:-:Oriental sweet gum
Organism_48496	Lobularia elongata	none		Lobularia elongata (DC.) Steud.	5550630	SPECIES	EXACT	226050	
Organism_26964	Lonicera confusa	none		Lonicera confusa (Sweet) DC.	7272667	SPECIES	EXACT	370638	
Organism_48491	Lupinus caudatus	gbif	Kellogg's Spurred Lupine	Lupinus caudatus Kellogg	2964408	SPECIES	EXACT	1209938	gbif:eng:Kellogg's Spurred Lupine; gbif:eng:Tailcup Lupine; gbif:eng:tailcup lupine
Organism_45605	Maytenus disticha	none		Maytenus disticha (Hook.fil.) Urb.	3793780	SPECIES	EXACT	490005	
Organism_26317	Mikania grazielae	none		Mikania grazielae R.M.King & H.Rob.	5398906	SPECIES	EXACT	102786	
Organism_22078	Millettia auriculata	none		Millettia auriculata Brandis	5355776	SPECIES	EXACT	53625	
Plant_Nervilia_plicata	Nervilia plicata	none		Nervilia plicata (Andrews) Schltr.	2836663	SPECIES	EXACT	163058	
Organism_13375	Persicaria lapathifolia	gbif	Pale Smartweed	Persicaria lapathifolia (L.) Gray	2889262	SPECIES	EXACT	430754	gbif:eng:Curlytop Knotweed; gbif:eng:Curlytop Knotweed; gbif:eng:Curlytop knotweed; gbif:eng:Dockweed Smartweed; gbif:eng:Pale Persicaria; gbif:eng:Pale Willow Weed; gbif:eng:Pale knotweed; gbif:eng:Spotted Knotweed; gbif:eng:White Smartweed; gbif:eng:Willow Weed; gbif:eng:curlytop knotweed; gbif:eng:pale smartweed; gbif:eng:Pale Smartweed
Organism_3895	Phaseolus coccineus	gbif	Runner Bean	Phaseolus coccineus L.	5350466	SPECIES	EXACT	3886	gbif:eng:Runner Bean; gbif:eng:Runner Bean; gbif:eng:Scarlet Runner Bean; gbif:eng:Scarlet runner; gbif:eng:multiflora bean; gbif:eng:multiflora bean; gbif:eng:runner bean; gbif:eng:runner bean; gbif:eng:runner-bean; gbif:eng:runner-bean; gbif:eng:scarlet runner; gbif:eng:scarlet runner; gbif:eng:scarlet runner bean; gbif:eng:scarlet-runner-bean; gbif:eng:scarlet-runner-bean; gbif:eng:Runner Bean; gbif:eng:Runner Bean; gbif:eng:scarlet runner; gbif:eng:Scarlet Runner Bean; gbif:eng:multiflora bean; gbif:eng:runner bean; ncbi:-:scarlet runner bean
Organism_46124	Phlomoides medicinalis	none		Phlomoides medicinalis (Diels) Kamelin & Makhm.	3885294	SPECIES	EXACT	1138144	
Organism_21093	Podocarpus montanus	none		Podocarpaceae	8830	FAMILY	HIGHERRANK	3363	
Organism_13435	Portulaca grandiflora	gbif	Garden Portulaca	Portulaca grandiflora Hook.	3084700	SPECIES	EXACT	3583	gbif:eng:Bunga Pukul Sembilan; gbif:eng:Eleven-o'clock; gbif:eng:Eleven-o'clock; gbif:eng:Eleven-o'clock; gbif:eng:Mexican rose; gbif:eng:Mexican-rose; gbif:eng:Mexican-rose; gbif:eng:Mexican-rose; gbif:eng:Mexican-rose; gbif:eng:Moss-rose; gbif:eng:Moss-rose; gbif:eng:Moss-rose; gbif:eng:Moss-rose Purslane; gbif:eng:Rose Moss; gbif:eng:Rose Moss; gbif:eng:Rose-moss [a Purslane]; gbif:eng:Rose-moss [a Purslane]; gbif:eng:Rose-moss [a purslane]; gbif:eng:Sunplant; gbif:eng:Sunplant; gbif:eng:Vietnam rose; gbif:eng:cultivated purslane; gbif:eng:eleven-o'clock; gbif:eng:eleven-o'clock; gbif:eng:garden portulaca; gbif:eng:garden purslane; gbif:eng:moss rose; gbif:eng:moss-rose; gbif:eng:moss-rose; gbif:eng:rose moss; gbif:eng:rose moss; gbif:eng:rose-moss; gbif:eng:rose-moss; gbif:eng:rose-moss-of-garden; gbif:eng:sun rose; gbif:eng:sunplant; gbif:eng:sunplant; gbif:eng:ten o'clock; gbif:eng:Garden Portulaca; gbif:eng:Garden Portulaca; gbif:eng:Moss-rose Purslane; gbif:eng:Moss-rose Purslane; gbif:eng:Moss-rose Purslane; gbif:eng:Rose-moss; gbif:eng:garden portulaca; gbif:eng:Garden Purslane; gbif:eng:Garden Purslane; gbif:eng:Rose-moss-of-garden; gbif:eng:Rose-moss-of-garden; gbif:eng:cultivated purslane; gbif:eng:garden purslane; gbif:eng:moss-rose; gbif:eng:rose-moss
Organism_48638	Poterium sanguisorba	gbif	Salad Burnet	Poterium sanguisorba L.	5364245	SPECIES	EXACT	137456	gbif:eng:Burnet Bloodwort; gbif:eng:Fodder Burnet; gbif:eng:Salad Burnet; gbif:eng:Small Burnet; gbif:eng:Small Burnet; gbif:eng:burnet bloodwort; gbif:eng:fodder burnet; gbif:eng:little burnet; gbif:eng:salad burnet; gbif:eng:salad burnet; gbif:eng:small burnet; gbif:eng:Salad Burnet; gbif:eng:small burnet; gbif:eng:Garden Burnet; gbif:eng:Little Burnet; gbif:eng:little burnet; gbif:eng:salad burnet
Organism_377	Pouteria sapota	gbif	Naseberry	Pouteria sapota (Jacq.) H.E.Moore & Stearn	2884162	SPECIES	EXACT	233744	gbif:eng:Naseberry; gbif:eng:mamey; gbif:eng:mamey; gbif:eng:mamey sapote; gbif:eng:mammee sapote; gbif:eng:mammee sapote; gbif:eng:mammee sapote; gbif:eng:marmalade-plum; gbif:eng:marmalade-plum; gbif:eng:marmalade-tree; gbif:eng:marmalade-tree; gbif:eng:naseberry; gbif:eng:naseberry; gbif:eng:naseberry / mamey sapote / mamey sapota; gbif:eng:sapote; ncbi:-:mamey sapote; ncbi:-:mammee sapote
Organism_22145	Pterocaulon serrulatum	gbif	Apple Bush	Pterocaulon serrulatum (Montrouz.) Guillaumin	5392224	SPECIES	EXACT	1548653	gbif:eng:Apple Bush
Organism_45460	Quercus lusitanica	gbif	Scrub Gall Oak	Quercus lusitanica Lam.	2881060	SPECIES	EXACT	568689	gbif:eng:Dyer's Oak; gbif:eng:Gall Oak; gbif:eng:Lusitanian Oak; gbif:eng:Scrub Gall Oak; gbif:eng:Scrub Gall Oak
Organism_48498	Quercus spicata	none		Fagaceae	4689	FAMILY	HIGHERRANK	3511	
Organism_6340	Reboulia hemisphaerica	gbif	Hemisphaeric Liverwort	Reboulia hemisphaerica (L.) Raddi	2688584	SPECIES	EXACT	37395	gbif:eng:Hemisphaeric Liverwort; gbif:eng:Hemisphaeric Liverwort; gbif:eng:Hemisphaeric Liverwort; gbif:eng:xerophytic liverwort; gbif:eng:Hemisphaeric Liverwort; gbif:eng:Purple-margined Liverwort; gbif:eng:purple-margined liverwort
Plant_Rhododendron_dahuricum	Rhododendron dahuricum	none		Rhododendron dahuricum L.	8630526	SPECIES	EXACT	4346	
Organism_47991	Rhododendron ponticum	gbif	Pontian rhododendron	Rhododendron ponticum L.	7327990	SPECIES	EXACT	49628	gbif:eng:Pontian rhododendron; gbif:eng:Pontian rhododendron; gbif:eng:Rhododendron; gbif:eng:Rhododendron; gbif:eng:Rhododendron; gbif:eng:common rhododendron; gbif:eng:common rhododendron; gbif:eng:rhododendron; gbif:eng:rhododendron
Organism_48640	Rosa transmorrisonensis	gbif	Glandular Rose	Rosa transmorrisonensis Hayata	3002611	SPECIES	EXACT	1608497	gbif:eng:Glandular Rose
Organism_18013	Ruscus hypoglossum L.	gbif	Spineless Butcher's-broom	Ruscus hypoglossum L.	2769775	SPECIES	EXACT	191652	gbif:eng:Spineless Butcher's-Broom; gbif:eng:Spineless Butcher's-broom; gbif:eng:horse tongue lily; gbif:eng:mouse thorn; gbif:eng:spineless butcher's broom; gbif:eng:spineless butcher's-broom; gbif:eng:Spineless Butcher's-broom; gbif:eng:Spineless Butcher's-Broom; ncbi:-:spineless butcher's-broom
Organism_20474	Salvia nubicola	gbif	Himalayan Yellow Sage	Salvia nubicola Wall. ex Sweet	7877942	SPECIES	EXACT	268919	gbif:eng:Himalayan Yellow Sage; gbif:eng:Yunsheng Danshen
Organism_26335	Sanguinaria canadensis	gbif	Bloodroot	Sanguinaria canadensis L.	5334192	SPECIES	EXACT	3472	gbif:eng:Bloodroot; gbif:eng:Bloodwort; gbif:eng:Puccoon; gbif:eng:Red Puccoon; gbif:eng:Redroot; gbif:eng:Tetterwort; gbif:eng:bloodroot; gbif:eng:bloodroot; gbif:eng:bloodroot; gbif:eng:bloodwort; gbif:eng:bloodwort; gbif:eng:puccoon-root; gbif:eng:red puccoon; gbif:eng:red puccoon; gbif:eng:redroot; gbif:eng:redroot; gbif:eng:tetterwort; gbif:eng:tetterwort; gbif:eng:Bloodroot; gbif:eng:bloodroot; gbif:eng:Puccoon; gbif:eng:Puccoon-root; gbif:eng:puccoon-root; gbif:eng:red puccoon; ncbi:-:bloodroot; ncbi:-:red puccoon
